"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Reunion","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reunion","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reunion","Metal ores","Exports","EXP","t","264","273","224","449","713","356","725","376","0","811","998","549","439","657","1320","1157","1623","833","1901","1613","1780","2682","2555","3757","3237","2857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reunion","Metal ores","Imports","IMP","t","30898","28809","30758","45370","34634","28148","42520","30306","0","43224","39038","41545","50151","51754","53696","58755","72810","80043","96272","93766","81947","90513","100603","68047","92330","105236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Romania","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Romania","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Romania","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3549744","2012653","1433956","1870217","2791274","3023078","3382445","2685920","3605053","3355071","2981477","3541339","3497103","4062489","4505619","4729690","4903342","4471091","4563631","3950658","2814047","3661455","4079170","3569651","3722409","3729037","3758352","3683544","2912692","3143863","3396053","3327942","3485506","3602247","3723952","3846307"
"Romania","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15834681","13481987","8026186","3395159","4540736","6670921","7844478","7472184","8326659","7978783","5804145","8130492","6845814","9030741","10274204","10916852","11040914","11053537","11534584","10409956","4913344","8002666","7901640","7170629","7341762","7596765","8815185","8692988","6614922","7709065","7183159","6812722","7109269","7327506","7522085","7701435"
"Romania","Metal ores","Material Footprint (RMC)","MF","t","11722899","12619336","14854254","15304854","14926025","14000576","13188678","12079109","12094291","11826669","11001704","12359012","13280386","12245752","11891078","13619935","13426524","14179535","13741354","13588974","9468721","6436049","7614050","8369421","7859492","7992286","8274288","8031042","8187079","6119753","7677259","8726046","8290777","8929270","10980605","11827605","12794755","18696437","19051776","13202424","13540246","14503346","13495004","12907617","13865823","14203350","15095365","14876374","15988652","16930853","16708569","19211847","19121956","20350923","21151289"
"Russian Federation","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Russian Federation","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Russian Federation","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","45867962","48535334","46164497","47336690","56832634","49888806","51641106","55989223","60194970","62294644","65971213","66822154","64177061","62342031","61972002","63819363","67273151","65793203","63742334","65273462","64411377","60003614","62204241","61354394","60576050","63244273","64724247","66037854","67987713"
"Russian Federation","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","17681729","15992935","14717778","11592018","18796090","18421344","17885384","20905400","22079807","22407313","24918281","28331545","26252564","20097275","11108250","13054808","25761716","24692607","26002093","21405442","21236776","21169642","21479361","22747370","22823598","23372664","21312125","20654887","20882562"
"Russian Federation","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","85753398","87226781","102546799","102650596","104126070","111341572","93645674","76285118","70011285","87918509","102540596","104874914","118148788","117273008","128340149","149477254","166840141","184132296","161822712","158799458","178646323","176768326","161864905","142837015","144761116","151343352","130580934","164786753","194088249","172979784","176274463","162558901","161903742"
"Rwanda","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rwanda","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rwanda","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199","899","1297","1845","0","2216","2474","3001","6856","8581","9835","12205","14847","10229","10069","12150","13412","14428","28605","16837","18702","18341","16251","16300","15888","16822","17400","18004","18596"
"Rwanda","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11558","22482","20721","16983","0","22214","19040","23943","20832","26889","40748","46891","73263","73775","85330","93626","110907","112808","127885","176630","156772","142549","71547","96896","97683","101853","106387","109085","114772"
"Rwanda","Metal ores","Material Footprint (RMC)","MF","t","793199","837924","723010","863408","919103","960429","729626","705581","670936","664781","703501","713351","631326","1184077","1145730","1015924","966605","1348789","1213577","812252","1072502","767278","330990","332045","511591","272240","253874","323920","349726","344628","381623","458400","364667","376590","315382","427879","583913","658724","987276","920269","1109724","1567150","1643682","1519758","1378042","1646461","1910445","1823638","1808220","1727332","2016500","2073471","2219427","2289750","2313807"
"Saint Kitts and Nevis","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Kitts and Nevis","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Kitts and Nevis","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","68","0","12","23","13","0","0","11","98","0","0","0","0","0","980","127","72","115","127","0","120","169","88","257","147","178","133","189","171","96","74","171","72","149","88","44","80","361","740","744","749","740","773","791","812","836"
"Saint Kitts and Nevis","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","2125","0","1726","1571","2205","0","0","3594","3764","0","0","0","0","0","5461","5179","11586","8124","6022","0","5836","7423","13740","8849","10079","7172","6767","8146","10415","10803","7263","6619","18484","5595","7714","8100","9408","9033","8616","8826","9036","8592","9092","9442","9741","9837"
"Saint Lucia","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Lucia","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Lucia","Metal ores","Exports","EXP","t","146","0","0","189","206","49","88","135","118","223","5677","197","107","1863","0","1062","47","131","41","114","150","306","635","433","289","278","38","136","57","43","75","26","179","206","536","545","612","221","1274","822","1708","1362","655","1104","1783","2900","1994","2224","3119","1655","1631","1705","1746","1792","1843"
"Saint Lucia","Metal ores","Imports","IMP","t","151","0","0","2710","3374","1464","3094","2160","3391","16296","5574","7460","4651","3055","0","4538","5650","6644","13168","16718","17036","12601","12975","9648","10948","9348","10820","17183","22325","17242","13476","10749","12231","14175","15166","16113","19019","12209","13033","15779","13529","13726","11511","14646","11111","12262","17181","21046","16533","13782","13101","13884","14426","14888","15036"
"Saint Pierre and Miquelon","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Pierre and Miquelon","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Pierre and Miquelon","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Pierre and Miquelon","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","882","0","619","765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Vincent/Grenadines","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Vincent/Grenadines","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saint Vincent/Grenadines","Metal ores","Exports","EXP","t","0","0","0","0","0","0","1","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","1165","1878","1982","2241","1703","1634","1464","1602","1111","1024","1300","1456","1147","829","1176","1397","1830","1504","1106","1322","1576","1879","1479","1207","2357","3747","1712","1693","1769","1811","1860","1913"
"Saint Vincent/Grenadines","Metal ores","Imports","IMP","t","0","0","0","0","0","0","587","0","0","0","1268","0","0","0","0","0","0","0","0","0","0","0","0","8241","7571","6370","0","7904","13802","10301","11290","9779","9050","11494","11469","10520","12874","14229","10561","10570","9512","11458","9239","8054","9746","10283","9355","10853","11880","11563","10988","11668","12132","12528","12651"
"Samoa","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Samoa","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Samoa","Metal ores","Exports","EXP","t","0","0","0","1","0","0","7","3","5","14","26","2","24","11","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","96","1443","143","137","247","215","1365","1085","144","92","340","366","377","137","240","140","97","227","244","246","257","263","270","277"
"Samoa","Metal ores","Imports","IMP","t","85","969","1787","1330","670","828","1643","3792","3016","5653","6807","3644","3833","3063","0","0","0","0","0","0","6270","0","0","0","0","0","0","0","0","0","0","10649","2989","3314","6496","10844","10380","6444","5556","3541","11337","10020","10955","12242","12822","12419","13779","17838","13161","16690","16252","16573","17092","17765","18316"
"Sao Tome and Principe","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sao Tome and Principe","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sao Tome and Principe","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","18","6","10","20","35","47","21","47","34","18","16","77","19","12","4","59","106","25","141","137","145","150","155","160"
"Sao Tome and Principe","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","847","1002","1251","1533","2208","1035","1561","3001","3342","3024","5208","3190","3070","3332","4187","6209","4100","5338","4621","4791","5258","5345","5562","5830","6000","6319"
"Saudi Arabia","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saudi Arabia","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saudi Arabia","Metal ores","Exports","EXP","t","27","0","0","0","2143","4246","3906","6537","6958","30513","27172","35987","43128","0","0","207120","0","0","269309","375219","264612","470752","596886","274544","281134","1028820","1106943","0","1068142","1291900","1016960","1019026","1322186","1819614","1757306","1794020","2179365","2619286","2365201","2138921","2042885","2531460","2291671","2763631","2640018","2696748","2716450","3132360","4967490","3599458","3587595","3730804","3820356","3905385","3987133"
"Saudi Arabia","Metal ores","Imports","IMP","t","286","0","0","0","420731","408373","467392","1093643","1212932","1589101","1814057","2215815","2596753","3927534","2914621","3261211","2398486","2192203","3064340","2897407","2478282","3556205","4809424","6630087","5723473","5983151","5745985","0","6537176","6244338","5512210","6800167","4256893","6442555","9162884","11147623","12771178","14644365","17634027","12138451","16449801","18430362","23198346","21476200","23325481","22425722","19209950","16175057","15225376","15282995","15238380","15507176","16177839","16508957","16765433"
"Saudi Arabia","Metal ores","Material Footprint (RMC)","MF","t","8830396","9477814","10387983","11952746","21266256","19439020","23835332","23371045","21517953","24985392","31497267","34573208","29151537","25644235","25661166","23559371","18992318","17508753","17153303","20273857","19861127","25316615","28059727","26627487","21568243","22990129","22883551","22431203","23246192","21006738","24245218","24087649","23941427","28035523","32696343","37759519","46165621","55922459","61961526","63142555","65862615","65957312","75866181","91297896","99359363","105271693","97884965","96092297","99296399","94951622","83429162","83682925","88682603","88616657","90746402"
"Senegal","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Senegal","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Senegal","Metal ores","Exports","EXP","t","7652","6857","7460","6133","5317","6274","0","8641","5174","2274","1725","6333","0","0","0","0","8005","8481","0","4947","6545","6982","9511","12134","11101","0","7832","7292","11615","14881","31803","22228","24897","34907","59954","40222","49301","71394","116192","105878","141604","183904","176369","182809","230458","566411","552652","694156","684714","685901","664654","705201","730262","756066","780868"
"Senegal","Metal ores","Imports","IMP","t","23166","14272","37521","34308","46457","50562","0","59799","51241","55482","39792","48390","0","0","0","0","52288","59975","0","89042","88546","54336","74009","71345","94899","0","146252","121868","211519","155251","132847","197799","200469","185847","261056","225595","213832","346920","279170","279402","322586","346347","382036","348369","341981","423987","482039","553891","730541","255891","258467","269346","281510","288851","303891"
"Senegal","Metal ores","Material Footprint (RMC)","MF","t","15605560","16859511","16593258","18798779","23114381","20362360","18824351","18843564","19054495","18927029","19269069","18255533","16828927","15867700","13898698","15039258","13285702","12775599","11643902","13041479","14059488","7747205","4007901","4097758","652721","1475672","964595","619242","788839","894517","824438","857940","1050990","1260302","803233","963365","939300","1690969","1627189","1149782","1136591","1849191","1842444","1762657","1544613","1294009","1335345","1616417","1854676","1902103","2509347","2607755","2571596","2642677","2765970"
"Serbia","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Serbia","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Serbia","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1677064","1865978","1824467","1323976","1652232","1535285","1834653","2264626","1346370","1289941","1368797","1258756","1495284","1602369","1573339","1646679","1699951","1756020","1812635"
"Serbia","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3622798","3648021","3475501","2321810","2887362","2617008","1439493","1465013","1863886","2495393","2900217","2933522","3072578","3670086","3491706","3634505","3739908","3831786","3916866"
"Serbia","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613898","5163327","5129831","4263756","4037683","3847929","3365999","3164574","2982451","2402849","2935440","3148113","3087411","2802563","2799759","3504573","3367476","3545667","3673899"
"Serbia (and Montenegro)","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","",""
"Serbia (and Montenegro)","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","",""
"Serbia (and Montenegro)","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","523771","0","0","0","497591","951356","1100714","408741","884969","642426","909791","0","1219006","0","","","","","","","","","","","","","","","","","","",""
"Serbia (and Montenegro)","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","1552591","0","0","0","1685670","1752914","631614","1782564","880523","666391","884314","0","2242643","0","","","","","","","","","","","","","","","","","","",""
"Serbia (and Montenegro)","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","5597189","3563225","2860807","3054085","2665152","2769719","2449358","1732113","1385187","1480932","1825655","2209355","2700111","3019615","","","","","","","","","","","","","","","","","","",""
"Seychelles","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seychelles","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seychelles","Metal ores","Exports","EXP","t","27","7","7","0","28","24","71","23","26","37","57","21","40","43","43","36","55","23","19","41","42","59","30","9","55","21","64","18","55","100","17","105","6","15","20","233","0","52","155","0","906","640","54","25","220","85","148","520","935","230","228","240","248","257","266"
"Seychelles","Metal ores","Imports","IMP","t","1886","937","3568","1563","806","603","554","388","857","1599","806","1340","921","1094","2523","2256","6216","4019","4830","5667","5879","5308","5661","7880","7371","5911","9350","17470","26973","22233","19384","15880","22531","14031","16584","26358","10200","25602","38547","0","92775","72000","55460","35123","25582","30161","29514","33547","19683","18524","18667","19468","20334","20847","21936"
"Sierra Leone","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Metal ores","Exports","EXP","t","3159884","0","2612936","2730847","2334377","2078838","578979","0","0","0","0","0","0","546220","1515335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","386","0","588","0","0","0","0","0","0","0","0","0","0","0","2903317","1428","3119","1383","246965","240502","232475","246813","255675","264734","273366"
"Sierra Leone","Metal ores","Imports","IMP","t","11462","0","7712","9870","9444","4195","9780","0","0","0","0","0","0","5294","9671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7754","0","14668","0","0","0","0","0","0","0","0","0","0","0","21805","31621","62582","88136","81796","82925","83298","86966","90748","92939","97817"
"Sierra Leone","Metal ores","Material Footprint (RMC)","MF","t","50043","49850","52591","54219","54094","51019","49134","47263","47687","50139","51070","51512","51126","49297","55419","54024","50528","51207","56651","57074","51048","54432","41792","42642","58358","67995","98319","40081","49793","88544","97917","89062","108696","120639","99496","112240","131469","144109","140069","139110","226508","530090","498729","665410","489279","493584","400785","342646","316021","314720","306417","317278","304171","300914","308990"
"Singapore","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Singapore","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Singapore","Metal ores","Exports","EXP","t","88002","187522","144511","212875","280775","261695","285879","397568","561015","530520","575877","637260","644071","590599","626983","610276","744196","781582","1147293","1227749","1116353","1098570","1210923","1466783","1716003","2155444","1896173","1936175","1373206","1462906","1496093","1418488","1543972","2051039","2471840","2525615","2869752","3860285","3598605","2586056","2744915","2994490","2980452","3078103","3086525","2826000","2603357","1892625","1523025","1452564","1457733","1525828","1561481","1603723","1647761"
"Singapore","Metal ores","Imports","IMP","t","871202","910367","901140","1142544","1531420","1533928","1241972","1361892","1583604","1741465","2024807","2536997","2894448","2934543","2301329","2010402","2077331","2323292","3158397","3143763","3422391","3896795","4028939","4894039","5067945","6062428","5935289","6854262","4858073","4845024","4505509","4467969","4547357","4137975","4978284","5071982","5622296","6407078","7480427","5723767","5439619","6842494","6809779","7725290","7530251","6878205","5819594","3667471","2399732","2716980","2633471","2683724","2762482","2866333","2950086"
"Singapore","Metal ores","Material Footprint (RMC)","MF","t","5678354","5719863","6258359","7019163","7144080","6877773","7149447","7065933","7062682","7338518","7720929","8385341","8739817","9354393","10331745","10539965","9921329","10378052","11312853","12052404","14356103","12336703","14293544","16240035","18139660","19522520","48946747","21654969","59852770","20731475","23958933","24735270","18780454","19484163","18664194","17944886","22416883","27460793","23921557","20569631","24853624","27935667","30782011","30717873","29280159","27291378","26172071","29215183","30429008","28764790","27679089","30840642","31753302","32327935","33041994"
"Slovakia","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Slovakia","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Slovakia","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","","0","2332214","3990945","1341106","3828527","3637694","3413403","3853616","4315747","4341598","4887252","4803681","4646136","5262213","6040280","5586155","4513601","5324038","5158506","5789500","6190104","6098007","5879931","5902453","4128027","3893179","3282291","3223531","3373446","3482110","3596597","3712253"
"Slovakia","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","","0","5588850","6324139","5419614","5989080","5613720","5654329","6240246","6549196","6941615","7768010","8701456","8336748","9895293","10050860","9126304","7425895","9183759","8620273","8925815","9830745","10167842","9780658","10353298","8521386","8838789","7320828","6964724","7249809","7460249","7643708","7813533"
"Slovakia","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","","6663187","4344828","5995822","5718752","6545860","6546783","7856913","5883469","6010450","5886857","5600007","6065393","6908592","7071851","8143376","8807379","7202182","7585362","8170674","7284539","7337272","7446300","7531572","7271036","7208579","7224102","7257558","7331562","8243631","7820183","8335629","8627939"
"Slovenia","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","535905","443793","0","510717","474517","549910","583754","600316","687003","745984","784319","859240","981369","1194876","1361571","1434165","1424245","1049889","1211093","1184013","1161737","1098823","1176807","1323854","1349983","1026108","1131837","1154237","1123838","1179964","1223995","1268678","1313033"
"Slovenia","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","847255","791742","2","1016704","1012311","1124680","1286006","1340065","1449117","1595787","1646541","1779978","2073342","2152463","2446410","2672941","2464464","1737046","1958238","1947884","1795778","1782465","1944636","2095056","2173174","1520642","1604398","1645798","1553111","1627277","1681610","1731613","1777429"
